request_id,pu_osmid,do_osmid,req_time,pu_taz,do_taz,pu_lon,pu_lat,do_lon,do_lat,accept_time_art,pu_time_art,do_time_art,trip_fare,tip,Unnamed: 14,earliest_pu_time,earliest_travel_time,earliest_arrival_time,remaining_time,deadline,travel_distance,num_passengers
7576,65373362,725284754,29904,22,43,-122.3945829,37.7960156,-122.4374775,37.806418,10,438,1025,17.65,0,24,29904,387.5638063,30291.56381,1088.90952,30992.90952,4595.836,1
7577,65301531,65293472,29904,86,112,-122.4404267,37.7794519,-122.3934993,37.7614777,10,206,954,13.64,0,24,29904,409.3478401,30313.34784,1143.3696,31047.3696,6987.779,1
7578,258758545,65342548,29904,75,131,-122.4222767,37.7904234,-122.4478067,37.7417764,20,398,1396,12.39,0,24,29904,604.6040556,30508.60406,1631.51014,31535.51014,7731.073,2
7579,65303719,434685829,29904,19,41,-122.4032204,37.7730559,-122.4189847,37.8109611,51,527,2221,14.66,0,24,29904,489.7252257,30393.72523,1344.31306,31248.31306,5641.848,3
7580,434685829,65312252,29904,41,98,-122.4189847,37.8109611,-122.4298073,37.7531537,31,496,1429,17.79,0,24,29904,727.8581754,30631.85818,1939.64544,31843.64544,8008.844,1
7581,65353781,65294786,29905,91,86,-122.4604494,37.756785,-122.4382888,37.7816323,9,392,1569,20.46,0,25,29905,446.6206434,30351.62064,1236.55161,31141.55161,5049.975,1
7582,65351939,2653206545,29905,123,43,-122.4192941,37.7453559,-122.4293132,37.8073072,9,571,2049,9.42,0,25,29905,653.3934681,30558.39347,1753.48367,31658.48367,7213.118,1
7583,2434149928,725298140,29905,52,43,-122.4674614,37.8037117,-122.4265778,37.8079433,50,249,1389,11.99,0,25,29905,401.3010004,30306.301,1123.2525,31028.2525,4367.55,1
7584,65363148,65292901,29906,22,121,-122.3924485,37.7938314,-122.4090527,37.7464226,8,272,905,10.76,0,26,29906,407.2770452,30313.27705,1138.19261,31044.19261,6558.949,1
7585,2702192463,65329359,29907,142,191,-122.3781135,37.7409724,-122.4856808,37.7080595,248,414,1957,14.09,0,27,29907,633.2393828,30540.23938,1703.09846,31610.09846,13514.034,1
7586,65333347,65373502,29907,41,23,-122.407305,37.8074586,-122.401811,37.8040707,7,145,1280,12.83,0,27,29907,112.0754993,30019.0755,400.18875,30307.18875,1488.082,3
7587,65306787,65319714,29908,16,145,-122.3934057,37.7906148,-122.3768574,37.7402023,6,174,495,8.88,0,28,29908,463.6764825,30371.67648,1279.19121,31187.19121,7521.243,1
7588,65288867,65324858,29908,97,102,-122.427295,37.7501019,-122.425025,37.761491,6,71,765,13.36,0,28,29908,144.6118483,30052.61185,481.52962,30389.52962,1542.445,2
7589,65329089,3719575845,29909,78,15,-122.4235632,37.7796841,-122.390971,37.7925459,26,350,2472,7.99,0,29,29909,331.9565188,30240.95652,949.8913,30858.8913,3729.159,1
7590,65338206,65299429,29909,70,49,-122.4563441,37.7814511,-122.4367747,37.7950199,16,650,2569,19.99,0,29,29909,266.8702819,30175.87028,787.1757,30696.1757,3209.492,1
7591,65292687,65328407,29909,81,113,-122.4269862,37.7715998,-122.4022047,37.7506022,5,77,844,12.72,0,29,29909,262.3816173,30171.38162,775.95404,30684.95404,4870.643,1
7592,65305693,65317337,29909,138,112,-122.4105431,37.7284928,-122.3958165,37.7651881,16,114,1043,12.41,0,29,29909,361.2484246,30270.24842,1023.12106,30932.12106,5478.96,2
7593,65339246,2702192463,29910,84,142,-122.4372065,37.7722133,-122.3781135,37.7409724,34,395,3058,30.46,0,30,29910,504.6791707,30414.67917,1381.69793,31291.69793,8518.612,1
7594,4019294259,65317703,29910,72,16,-122.4404641,37.788089,-122.3884059,37.7896449,53,273,1777,21.74,0,30,29910,404.0163496,30314.01635,1130.04087,31040.04087,5206.431,1
7595,65317703,5292678244,29910,16,91,-122.3884059,37.7896449,-122.457014,37.759568,15,351,933,11.35,2,30,29910,715.4165807,30625.41658,1908.54145,31818.54145,9526.664,3
7596,54891461,725284753,29911,110,43,-122.3865858,37.7712767,-122.4398794,37.806112,82,402,1012,12.49,0,31,29911,603.437009,30514.43701,1628.59252,31539.59252,7245.219,1
7597,434685829,325879262,29911,41,131,-122.4189847,37.8109611,-122.4459575,37.7412125,44,539,2319,7.49,0,31,29911,878.7300597,30789.73006,2316.82515,32227.82515,10892.81,1
7598,65315440,65317715,29912,70,21,-122.4546267,37.7840296,-122.3983653,37.781794,31,508,1937,15.93,0,32,29912,477.4042995,30389.4043,1313.51075,31225.51075,5735.039,1
7599,725284754,65336249,29912,43,124,-122.4374775,37.806418,-122.4236498,37.7366816,12,281,833,10.32,0,32,29912,772.4964097,30684.49641,2051.24102,31963.24102,8784.399,1
7600,5343465959,3719575845,29913,171,15,-122.4591495,37.7443433,-122.390971,37.7925459,12,298,2050,26.7,2,33,29913,716.5263169,30629.52632,1911.31579,31824.31579,10672.678,1
7601,65318050,65307712,29913,103,152,-122.4283241,37.7604909,-122.4147944,37.7247187,11,229,547,0,0,33,29913,523.8580735,30436.85807,1429.64518,31342.64518,5424.212,1
7602,65373502,65351939,29913,23,123,-122.401811,37.8040707,-122.4192941,37.7453559,12,471,1025,6.48,0,33,29913,585.2397505,30498.23975,1583.09938,31496.09938,8612.368,1
7603,54891461,65303726,29913,110,108,-122.3865858,37.7712767,-122.400019,37.7704904,11,134,1569,12.99,0,33,29913,158.6346925,30071.63469,516.58673,30429.58673,1870.849,1
7604,3718987342,65329079,29914,52,79,-122.4765197,37.8081054,-122.4228096,37.7759583,50,679,1349,5.34,0,34,29914,541.1697509,30455.16975,1472.92438,31386.92438,7601.493,1
7605,65344044,5283675522,29914,52,46,-122.4713283,37.8083697,-122.4274676,37.7906765,21,473,714,10.42,0,34,29914,514.3010583,30428.30106,1405.75265,31319.75265,7057.357,1
7606,65308767,65319714,29915,107,145,-122.4075657,37.7657811,-122.3768574,37.7402023,3,497,2994,29.42,0,35,29915,351.7022513,30266.70225,999.25563,30914.25563,5140.495,1
7607,832850239,65355983,29915,146,83,-122.3680297,37.7294716,-122.4425773,37.7652063,110,484,1180,13.68,0,35,29915,658.6025302,30573.60253,1766.50633,31681.50633,10229.491,1
7608,65322163,54891501,29916,182,110,-122.5055788,37.7398664,-122.3862824,37.7690052,110,1000,3421,8.7,0,36,29916,854.4716851,30770.47169,2256.17921,32172.17921,14536.945,2
7609,65293480,65361453,29916,112,101,-122.3964172,37.7613012,-122.4190752,37.7586372,67,537,2948,8.67,0,36,29916,307.8418532,30223.84185,889.60463,30805.60463,3297.164,1
7610,65321426,65324858,29916,93,102,-122.4473788,37.7542527,-122.425025,37.761491,77,514,2406,26.99,0,36,29916,327.0368648,30243.03686,937.59216,30853.59216,3496.333,1
7611,54891483,65285879,29916,110,43,-122.3864641,37.7708587,-122.4268264,37.804193,47,456,1097,6.91,0,36,29916,487.5801981,30403.5802,1338.9505,31254.9505,5938.472,1
7612,4019294259,65344044,29917,72,52,-122.4404641,37.788089,-122.4713283,37.8083697,87,818,1094,9.11,5,37,29917,365.5782759,30282.57828,1033.94569,30950.94569,5248.211,1
7613,65309047,65306869,29917,124,127,-122.4209687,37.7365468,-122.4248865,37.7390117,7,418,1216,11.27,0,37,29917,68.34537388,29985.34537,290.86343,30207.86343,613.071,1
7614,65362645,434685829,29917,103,41,-122.432716,37.760224,-122.4189847,37.8109611,7,396,805,12.65,0,37,29917,638.3984192,30555.39842,1715.99605,31632.99605,7078.599,1
7615,65348278,65325208,29918,49,10,-122.4363969,37.7931462,-122.4149212,37.7744848,108,465,2866,7.22,0,38,29918,315.0494236,30233.04942,907.62356,30825.62356,3667.214,1
7616,65317951,4547300236,29918,30,107,-122.4146346,37.7855995,-122.4129672,37.769594,37,367,660,10.33,0,38,29918,223.7326159,30141.73262,679.33154,30597.33154,2600.22,1
7617,65312622,3741990611,29918,38,52,-122.4028145,37.8012849,-122.4576915,37.8037726,18,478,2681,9.19,0,38,29918,493.2664148,30411.26641,1353.16604,31271.16604,5440.282,2
7618,434685829,65319996,29919,41,70,-122.4189847,37.8109611,-122.443387,37.7857655,5,146,871,13.24,0,39,29919,461.8221929,30380.82219,1274.55548,31193.55548,5322.351,1
7619,2907858297,725284754,29920,44,43,-122.4349286,37.7995616,-122.4374775,37.806418,35,384,2446,11.86,0,40,29920,98.84028235,30018.84028,367.10071,30287.10071,883.709,1
7620,65314847,65362158,29920,99,8,-122.4215431,37.7528694,-122.414258,37.7837336,24,203,1652,6.23,0,40,29920,360.1872469,30280.18725,1020.46812,30940.46812,3947.279,1
7621,65373321,65294786,29921,41,86,-122.4056307,37.8066897,-122.4382888,37.7816323,14,423,1345,16.95,0,41,29921,455.9287148,30376.92871,1259.82179,31180.82179,5589.818,3
7622,65298252,293818731,29921,131,142,-122.4518257,37.7367097,-122.3877064,37.7502306,14,636,1205,12.72,1,41,29921,412.8912867,30333.89129,1152.22822,31073.22822,7467.561,1
7623,261510697,434685829,29922,115,41,-122.4066119,37.7561743,-122.4189847,37.8109611,82,236,1988,24.35,0,42,29922,619.9670697,30541.96707,1669.91767,31591.91767,7738.427,1
7624,65287705,65308612,29922,66,86,-122.4612247,37.7830976,-122.4379126,37.7797692,13,646,2366,15.99,0,42,29922,227.7879454,30149.78795,689.46986,30611.46986,2824.594,2
7625,764886899,65313461,29923,126,113,-122.4217644,37.7327442,-122.3997552,37.7546806,51,503,3052,9.75,0,43,29923,324.0354824,30247.03548,930.08871,30853.08871,4909.941,1
7626,65361705,65306789,29923,68,16,-122.4552329,37.7776069,-122.3942801,37.7899232,41,375,2108,10.14,0,43,29923,480.0730947,30403.07309,1320.18274,31243.18274,6403.018,2
7627,65327905,65294786,29926,81,86,-122.4304628,37.772113,-122.4382888,37.7816323,29,361,1103,13.4,0,46,29926,149.31434,30075.31434,493.28585,30419.28585,1809.298,1
7628,4019294259,54891483,29927,72,110,-122.4404641,37.788089,-122.3864641,37.7708587,28,278,1365,8.25,0,47,29927,529.1399605,30456.13996,1442.8499,31369.8499,8082.046,2
7629,65299193,65316577,29928,187,123,-122.4827723,37.7323983,-122.4203785,37.7409546,7,584,2068,8.86,0,48,29928,501.8882973,30429.8883,1374.72074,31302.72074,6958.451,1
7630,65312260,434685829,29928,97,41,-122.429577,37.750762,-122.4189847,37.8109611,16,609,1547,14.64,0,48,29928,752.7220376,30680.72204,2001.80509,31929.80509,8275.386,1
7631,65290178,65305070,29928,17,139,-122.3877083,37.7870796,-122.398942,37.737589,7,353,1051,7.59,0,48,29928,439.6725405,30367.67254,1219.18135,31147.18135,7128.964,1
7632,65317703,65350109,29929,16,52,-122.3884059,37.7896449,-122.4686492,37.796499,14,270,1667,18.48,0,49,29929,762.2331022,30691.2331,2025.58276,31954.58276,9227.741,1
7633,65290178,65346844,29929,17,93,-122.3877083,37.7870796,-122.441163,37.75409,6,331,680,8.88,0,49,29929,539.2770651,30468.27707,1468.19266,31397.19266,7532.586,1
7634,322653582,65319714,29930,22,145,-122.3931794,37.7945305,-122.3768574,37.7402023,15,310,1366,8.27,0,50,29930,499.2612167,30429.26122,1368.15304,31298.15304,8079.184,1
7635,65362282,65340935,29930,170,170,-122.4725498,37.735718,-122.4711147,37.7395142,33,575,2050,21.58,0,50,29930,110.763682,30040.76368,396.90921,30326.90921,1203.822,1
7636,434685829,65301465,29931,41,52,-122.4189847,37.8109611,-122.4541298,37.7934707,13,103,778,20.51,0,51,29931,495.5510483,30426.55105,1358.87762,31289.87762,5311.961,1
7637,258967892,65293463,29933,97,111,-122.424864,37.7494381,-122.391538,37.761594,31,1029,1684,6.14,0,53,29933,376.6539851,30309.65399,1061.63496,30994.63496,5175.844,2
7638,65338334,65334606,29933,74,138,-122.4299332,37.7848079,-122.4130091,37.7291772,5,449,715,7.46,0,53,29933,515.8220029,30448.822,1409.55501,31342.55501,8847.199,2
7639,65299791,434685829,29933,106,41,-122.420581,37.764996,-122.4189847,37.8109611,10,419,1091,14.88,0,53,29933,562.3401295,30495.34013,1525.85032,31458.85032,6148.19,1
7640,260194288,65334199,29933,23,118,-122.4020702,37.804321,-122.4164345,37.753977,10,450,1406,11.94,0,53,29933,594.9750617,30527.97506,1607.43765,31540.43765,7350.313,1
7641,65332148,434685829,29933,88,41,-122.4428142,37.7696941,-122.4189847,37.8109611,10,401,1579,22.26,0,53,29933,623.6656326,30556.66563,1679.16408,31612.16408,7346.185,2
7642,65349432,4022927416,29933,146,64,-122.379175,37.728232,-122.4637661,37.7736374,11,436,1617,8.13,0,53,29933,792.3919325,30725.39193,2100.97983,32033.97983,11852.907,1
7643,65307461,1985091613,29934,71,110,-122.4456011,37.7883702,-122.3939507,37.7725273,9,560,2393,23.12,0,54,29934,537.0272087,30471.02721,1462.56802,31396.56802,8070.315,1
7644,725284295,65361413,29935,51,111,-122.4456648,37.8053749,-122.3848046,37.7607234,8,89,1620,34.21,0,55,29935,739.9862168,30674.98622,1969.96554,31904.96554,9155.616,1
7645,65290178,302034205,29935,17,110,-122.3877083,37.7870796,-122.3869679,37.7721679,28,504,1141,13.8,3,55,29935,180.75845,30115.75845,571.89613,30506.89613,2084.571,1
7646,65287691,65358331,29935,90,99,-122.4597697,37.7629566,-122.4243032,37.7551023,8,136,748,9.62,0,55,29935,423.8207265,30358.82073,1179.55182,31114.55182,4304.742,1
7647,65332045,65373502,29936,132,23,-122.458969,37.7291833,-122.401811,37.8040707,19,353,1879,3.56,0,56,29936,751.8685938,30687.86859,1999.67148,31935.67148,13964.918,1
7648,1555295550,3718987342,29936,172,52,-122.4645833,37.7468663,-122.4765197,37.8081054,109,566,1158,7.62,1,56,29936,638.259068,30574.25907,1715.64767,31651.64767,8921.084,2
7649,65323041,3719575845,29937,53,15,-122.4698197,37.7692147,-122.390971,37.7925459,7,411,1602,17.99,0,57,29937,690.8777984,30627.8778,1847.1945,31784.1945,9744.844,1
7650,65351064,65293472,29938,90,112,-122.4608618,37.7626475,-122.3934993,37.7614777,1,142,1708,28.78,3.75,58,29938,572.7806013,30510.7806,1551.9515,31489.9515,8986.127,1
7651,258965840,65317703,29938,41,16,-122.4073782,37.8073461,-122.3884059,37.7896449,36,506,1273,14.99,0,58,29938,197.1527956,30135.1528,612.88199,30550.88199,2639.037,1
7652,65322675,260193349,29939,39,109,-122.4159624,37.8005545,-122.3881286,37.7817716,4,173,967,17.36,0,59,29939,324.5100675,30263.51007,931.27517,30870.27517,4010.213,1
7653,3718987342,300781672,29940,52,41,-122.4765197,37.8081054,-122.4119411,37.8084919,114,429,1114,14.84,0,60,29940,540.1664654,30480.16647,1470.41616,31410.41616,7313.968,1
7654,65297134,4180837706,29941,185,41,-122.4817213,37.752142,-122.4093899,37.8081512,3,591,2588,17.49,0,61,29941,891.4745654,30832.47457,2348.68641,32289.68641,12917.092,2
7655,3741990611,4186794514,29942,52,107,-122.4576915,37.8037726,-122.4131634,37.7699415,13,248,636,10.2,0,62,29942,620.2543772,30562.25438,1670.63594,31612.63594,7393.974,1
7656,725284754,65372305,29942,43,111,-122.4374775,37.806418,-122.383436,37.757772,41,254,2192,5.7,0,62,29942,723.0859347,30665.08593,1927.71484,31869.71484,8957.855,1
7657,725298140,65357250,29942,43,43,-122.4265778,37.8079433,-122.4397198,37.8015491,32,194,739,15.93,0,62,29942,178.883945,30120.88394,567.20986,30509.20986,1820.281,1
7658,54891501,258759756,29945,110,77,-122.3862824,37.7690052,-122.4308894,37.7825732,39,153,1567,8.57,1,65,29945,442.9256874,30387.92569,1227.31422,31172.31422,5575.306,1
7659,3719575845,65295311,29945,15,27,-122.390971,37.7925459,-122.4091951,37.7920486,2,223,1155,13.49,0,65,29945,165.8273702,30110.82737,534.56843,30479.56843,1954.707,1
7660,65318005,65322249,29945,69,111,-122.4438512,37.7818735,-122.3898457,37.7540029,10,371,756,9.88,0,65,29945,527.4405942,30472.44059,1438.60149,31383.60149,7827.209,2
7661,65333957,725284754,29945,23,43,-122.3975508,37.7993155,-122.4374775,37.806418,30,444,1264,14.45,0,65,29945,353.9977481,30298.99775,1004.99437,30949.99437,4145.676,1
7662,65323653,65312693,29945,139,45,-122.398327,37.736045,-122.4256444,37.7983492,19,365,2135,8.69,0,65,29945,593.0599028,30538.0599,1602.64976,31547.64976,8436.77,1
7663,65373321,832850239,29947,41,146,-122.4056307,37.8066897,-122.3680297,37.7294716,79,715,2752,8.8,0,67,29947,735.5860235,30682.58602,1958.96506,31905.96506,11279.681,1
7664,298938937,434685829,29948,111,41,-122.3843531,37.7556171,-122.4189847,37.8109611,106,628,1542,14.13,0,68,29948,641.1535337,30589.15353,1722.88383,31670.88383,7740.003,2
7665,65336562,725298140,29948,91,43,-122.4612459,37.7544951,-122.4265778,37.8079433,7,286,2094,17.99,0,68,29948,761.2454508,30709.24545,2023.11363,31971.11363,9400.527,1
7666,65332045,65296848,29948,132,44,-122.458969,37.7291833,-122.4300655,37.8035283,56,697,1455,11.44,0,68,29948,869.6666805,30817.66668,2294.1667,32242.1667,13866.364,2
7667,434685829,65323687,29949,41,147,-122.4189847,37.8109611,-122.386418,37.729543,6,500,1307,12.34,0,69,29949,841.9875093,30790.98751,2224.96877,32173.96877,11686.891,1
7668,360423920,65299771,29949,127,44,-122.425578,37.739795,-122.4312337,37.8009845,65,691,2646,20.65,1,69,29949,668.1421253,30617.14213,1790.35531,31739.35531,7665.593,2
7669,65281401,300752772,29949,169,128,-122.474293,37.719809,-122.4222841,37.745589,6,438,1308,7.15,0,69,29949,413.5761121,30362.57611,1153.94028,31102.94028,8145.461,1
7670,3170743426,65339338,29950,92,86,-122.4525482,37.7456501,-122.4394665,37.7833875,3,214,770,13.07,0,70,29950,400.8160879,30350.81609,1122.04022,31072.04022,5671.111,3
7671,65336914,542900781,29950,47,43,-122.4342202,37.7907202,-122.4317257,37.8035017,14,516,2393,10.46,0,70,29950,187.458844,30137.45884,588.64711,30538.64711,1832.56,1
7672,65336914,65373502,29950,47,23,-122.4342202,37.7907202,-122.401811,37.8040707,43,645,1693,26.04,3.39,70,29950,362.7232117,30312.72321,1026.80803,30976.80803,4389.43,1
7673,3718987342,65307150,29950,52,57,-122.4765197,37.8081054,-122.493135,37.7865982,43,358,1243,10.99,0,70,29950,299.051477,30249.05148,867.62869,30817.62869,3533.121,1
7674,65288952,752207059,29950,113,93,-122.396513,37.752311,-122.4470119,37.7541395,14,593,1954,7.94,0,70,29950,577.442999,30527.443,1563.6075,31513.6075,8754.939,1
7675,65290178,65344044,29951,17,52,-122.3877083,37.7870796,-122.4713283,37.8083697,24,414,1426,14.67,5,71,29951,717.101508,30668.10151,1912.75377,31863.75377,10222.944,1
7676,65304987,54891483,29953,83,110,-122.4396216,37.7634537,-122.3864641,37.7708587,10,213,1223,12.99,0,73,29953,463.1288652,30416.12887,1277.82216,31230.82216,6927.963,1
7677,65328721,434685829,29954,36,41,-122.4070333,37.7978241,-122.4189847,37.8109611,50,493,1592,15.39,0,74,29954,212.4647595,30166.46476,651.1619,30605.1619,2180.091,1
7678,434685829,54891461,29954,41,110,-122.4189847,37.8109611,-122.3865858,37.7712767,71,276,2220,11.82,0,74,29954,536.389203,30490.3892,1460.97301,31414.97301,6478.546,1
7679,65316382,54891483,29954,129,110,-122.4376458,37.743664,-122.3864641,37.7708587,39,632,1665,10.75,0,74,29954,527.1258656,30481.12587,1437.81466,31391.81466,9985.571,1
7680,65319714,65336170,29954,145,145,-122.3768574,37.7402023,-122.374928,37.72966,9,194,488,9.15,0,74,29954,175.9704848,30129.97048,559.92621,30513.92621,1573.313,1
7681,832850239,302034432,29955,146,110,-122.3680297,37.7294716,-122.3936893,37.7727334,20,301,1095,13.17,1,75,29955,463.670794,30418.67079,1279.17698,31234.17698,7452.721,2
7682,65373321,65332239,29955,41,142,-122.4056307,37.8066897,-122.3991277,37.7405386,8,352,1444,21.05,0,75,29955,585.5897637,30540.58976,1583.97441,31538.97441,8944.948,1
7683,65303721,65336711,29956,109,87,-122.4016818,37.7718329,-122.4429584,37.775306,37,394,1135,12.81,0,76,29956,331.9613804,30287.96138,949.90345,30905.90345,5183.088,1
7684,65338206,1677788942,29956,70,106,-122.4563441,37.7814511,-122.4192473,37.768321,7,678,2657,20.99,0,76,29956,374.5215405,30330.52154,1056.30385,31012.30385,4858.459,1
7685,4023078344,65322004,29957,70,142,-122.4503392,37.7857585,-122.3827438,37.7511589,26,216,888,14.68,3,77,29957,647.6519617,30604.65196,1739.1299,31696.1299,9972.105,1
7686,65315452,4012037655,29957,17,49,-122.3878962,37.7847318,-122.4452331,37.7949019,36,390,1074,10.54,0,77,29957,536.5135587,30493.51356,1461.2839,31418.2839,6343.156,2
7687,65324899,54891461,29957,111,110,-122.3878142,37.763107,-122.3865858,37.7712767,7,500,1738,14.52,0,77,29957,105.8225608,30062.82256,384.5564,30341.5564,1229.894,1
7688,65324296,65307471,29958,93,71,-122.4446876,37.7578613,-122.4536089,37.787349,67,559,744,5.44,0,78,29958,400.0907179,30358.09072,1120.22679,31078.22679,4193.595,1
7689,65306819,1682972844,29959,10,145,-122.409923,37.777553,-122.3777356,37.7392266,4,374,955,16.66,0,79,29959,389.5777464,30348.57775,1093.94437,31052.94437,6284.98,3
